,MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross
9533, Fedeltà,(2021– ),"
Drama, Romance            ",,"
Add a Plot
","
    Directors:
Stefano Cipani,
Andrea Molaioli
|
    Stars:
Michele Riondino,
Lucrezia Guidone
",,,
4530,The Rachel Divide,(2018),"
Documentary            ",6.2,"
Rachel Dolezal becomes a social phenomenon when she passes herself off as an African American and becomes the head of her local N.A.A.C.P. chapter.","
    Director:
Laura Brownson
|
    Stars:
Rachel Dolezal,
Franklin Dolezal,
Izaiah Dolezal,
Esther Dolezal
","2,141",100.0,
320,Enola Holmes,(2020),"
Action, Adventure, Crime            ",6.6,"
When Enola Holmes-Sherlock's teen sister-discovers her mother missing, she sets off to find her, becoming a super-sleuth in her own right as she outwits her famous brother and unravels a dangerous conspiracy around a mysterious young Lord.","
    Director:
Harry Bradbeer
|
    Stars:
Millie Bobby Brown,
Henry Cavill,
Sam Claflin,
Helena Bonham Carter
","145,206",123.0,
4811,Revolver Rani,(2014),"
Action, Comedy, Crime            ",4.5,"
Alka Singh, the leader of a political party, and her obsessive love for Rohan Mehra, a rising star of Bollywood.","
    Director:
Sai Kabir
|
    Stars:
Kangana Ranaut,
Vir Das,
Zakir Hussain,
Jami Jafry
","1,710",132.0,
7049, Fuller House,(2016–2020),"
Comedy, Family            ",7.5,"
Ramona introduces Rocki to Ethan and she suspects that they already know each other, Lisa Loeb turns up in DJ and Matt's veterinary clinic which draws Steph to get Lisa to listen to a song she wrote","
    Director:
Candace Cameron Bure
|
    Stars:
Candace Cameron Bure,
Jodie Sweetin,
Andrea Barber,
Michael Campion
",183,,
932,Kara Para Ask,(2014–2015),"
Action, Crime, Drama            ",7.3,"
Omar is a police officer. After the death of his fiancé he suffers great pain. Sibel, Omar's fiancée's body was found on the top of a cliff, in a car next to a fairly old, rich business man. After the shock of her sudden death and the accusations of his love cheating on him, Omar realizes that there is more behind her suspicious murder.","

    Stars:
Engin Akyürek,
Tuba Büyüküstün,
Erkan Can,
Damla Colbay
","5,300",90.0,
5167,Deon Cole: Cole Hearted,(2019 TV Special),"
Comedy            ",6.9,"
Embracing his belief that comedy is the last raw form of expression, Deon Cole explains the right time to thank Jesus and the wrong time to say ""welp.""","
    Director:
Ryan Polito
|
    Star:
Deon Cole
",780,69.0,
1326,Republic of Doyle,(2010–2014),"
Comedy, Crime, Drama            ",7.4,"
Jake Doyle and his father Malachy run a private investigations agency in St. John's, Newfoundland. Their cases involve them in all sorts of dealings - not all of them on the right side of the law.","

    Stars:
Allan Hawco,
Krystin Pellerin,
Mark O'Brien,
Marthe Bernard
","3,553",60.0,
9161, Feria: The Darkest Light,,"
Crime, Drama, Fantasy            ",,"
Add a Plot
","
    Directors:
Jorge Dorado,
Carles Torrens
|
    Stars:
Marta Nieto,
Ana Tomeno,
Carla Campra,
Ángela Cremonte
",,,
3180,Organize Isler: Sazan Sarmali,(2019),"
Comedy            ",6.0,"
Asim Noyan swindles people with his lies and games. Asim Noyan and his gang, who no one else has been able to catch, gets into a ruse again.","
    Director:
Yilmaz Erdogan
|
    Stars:
Yilmaz Erdogan,
Kivanç Tatlitug,
Ezgi Mola,
Bensu Soral
","13,269",121.0,
673,Ófærð,(2015– ),"
Crime, Drama, Mystery            ",8.1,"
In a remote town in Iceland, Police desperately try to solve a crime as a powerful storm descends upon the town.","

    Stars:
Ólafur Darri Ólafsson,
Ilmur Kristjánsdóttir,
Ingvar Sigurdsson,
Elva María Birgisdóttir
","17,309",60.0,
9475, The Lincoln Lawyer,,"
Crime, Drama, Mystery            ",,"
Add a Plot
","

    Stars:
Chris Browning,
Jeff Francisco,
Christopher Gorham,
Lamont Thompson
",,,
7091, I Am Not Okay with This,(2020),"
Comedy, Drama, Fantasy            ",7.4,"
When her best friend (and secret crush) hooks up with a crude jock, Syd seethes with anger - and her feelings boil over in startling ways.","
    Director:
Jonathan Entwistle
|
    Stars:
Sophia Lillis,
Wyatt Oleff,
Sofia Bryant,
Kathleen Rose Perkins
","1,747",19.0,
2543,Sarah Cooper: Everything's Fine,(2020 TV Special),"
Comedy            ",5.6,"
A variety special full of issues of politics, race, gender and class. Sarah will also be joined by special guests.","
    Director:
Natasha Lyonne
|
    Stars:
Helen Mirren,
Marisa Tomei,
Maya Rudolph,
Winona Ryder
","1,592",49.0,
9151, The Drew Barrymore Show,(2020– ),"
Talk-Show            ",,"
Drew will invites Dr. Phil to joining us our show to share about the secret to keeping his program fresh after an incredible 19 seasons on-air, and then, we'll also have China Anne McClain ...                See full summary »
","

    Stars:
Drew Barrymore,
Phil McGraw,
China Anne McClain,
Ross Mathews
",,43.0,
6401,Even Goede Vrienden,(2019),"
Comedy            ",6.8,"
Add a Plot
","
    Director:
Ben van der Meyden
|
    Star:
René van Meurs
",31,84.0,
4489,Joe Rogan: Triggered,(2016 TV Special),"
Comedy            ",7.4,"
Unleashing his inquisitive, intense comedic style, Rogan explores everything from raising kids and Santa Claus to pot gummies and talking to dolphins.","
    Director:
Anthony Giordano
|
    Star:
Joe Rogan
","4,170",63.0,
715,Death Note,(I) (2017),"
Action, Crime, Drama            ",4.4,"
A high school student named Light Turner discovers a mysterious notebook that has the power to kill anyone whose name is written within its pages, and launches a secret crusade to rid the world of criminals.","
    Director:
Adam Wingard
|
    Stars:
Nat Wolff,
LaKeith Stanfield,
Margaret Qualley,
Shea Whigham
","79,452",101.0,
3906,TIME: The Kalief Browder Story,(2017– ),"
Documentary, Biography            ",8.5,"
After his arrest at age 16, Kalief Browder fought the system and prevailed, despite unthinkable circumstances. He became an American hero.","

    Stars:
Kalief Browder,
Venida Browder,
Jay-Z,
Paul Prestia
","2,442",,
5976,War Don Don,(2010),"
Documentary            ",7.2,"
In Sierra Leone WAR DON DON puts international justice on trial for the world to see -- finding that in some cases the past is not just painful, it is also opaque.","
    Director:
Rebecca Richman Cohen
",150,83.0,
1029,Great News,(2017–2018),"
Comedy            ",7.0,"
A New Jersey mom puts her relationship with her daughter to the test when she lands an internship at her new job, which comes with many challenges.","

    Stars:
Briga Heelan,
Andrea Martin,
Adam Campbell,
Nicole Richie
","5,958",22.0,
3705,The Russian Revolution,(2017),"
Documentary, History            ",6.5,"
A brief yet comprehensive documentary overview of the downfall of the Romanov dynasty and the evolution of Lenin's Ulyanov family, from the terrible acts and subsequent hanging of his brother to his own hunger for a revolution.","
    Director:
Cal Seville
|
    Stars:
Daniel Beer,
Helen Rappaport,
Donald Rayfield,
Victor Sebestyen
",548,47.0,
4352,Atari: Game Over,(2014),"
Documentary            ",6.7,"
A crew digs up all of the old Atari 2600 game cartridges of ""E.T. the Extra-Terrestrial"" that were tossed into a landfill in the 1980s.","
    Director:
Zak Penn
|
    Stars:
Zak Penn,
Joe Lewandowski,
Robert Rentschler,
Paul Sanchez
","5,762",66.0,
2836,Drag Race: Untucked!,(2009– ),"
Reality-TV            ",7.8,"
RuPaul's Drag Race: Untucked! is the access-all-areas pass to the drama that you didn't see on the runway--the backstage bitchiness, the catfights, the struggles, the tears and the secrets....                See full summary »
","

    Stars:
RuPaul,
Michelle Visage,
Santino Rice,
Sutan Amrull
","3,154",21.0,
2822,Adult Beginners,(2014),"
Action, Comedy, Drama            ",5.6,"
A bankrupt businessman tries to restore good relations with his sister and her family.","
    Director:
Ross Katz
|
    Stars:
Nick Kroll,
Rose Byrne,
Bobby Cannavale,
Joel McHale
","8,169",92.0,$0.10M
1952,Ghost Wars,(2017–2018),"
Drama, Fantasy, Horror            ",6.3,"
A remote Alaskan town that has been overrun by paranormal forces. Local outcast Roman Mercer must overcome the town's prejudices and his own personal demons if he's to harness his repressed psychic powers and save everyone.","

    Stars:
Avan Jogia,
Kim Coates,
Luvia Petersen,
Jesse Moss
","4,430",60.0,
6159,Arranged Marriage,(III),"
Comedy            ",,"
An white woman looking to land a husband asks her Indian friend's family to arrange a marriage for her.","
",,,
566,Below Her Mouth,(2016),"
Drama, Romance            ",5.5,"
An unexpected affair quickly escalates into a heart-stopping reality for two women whose passionate connection changes their lives forever.","
    Director:
April Mullen
|
    Stars:
Erika Linder,
Natalie Krill,
Sebastian Pigott,
Mayko Nguyen
","11,129",94.0,
3541,Rodeo & Juliet,(2015),"
Drama, Family, Romance            ",4.7,"
Big-city girl goes to the country and meets a special horse and young cowboy who teaches her to barrel race, while her mother reconnects with a local rancher she was in love with 20 years earlier.","
    Director:
Thadd Turner
|
    Stars:
Krista Allen,
Tim Abell,
Nadine Crocker,
Zeb Halsell
",987,88.0,
3359,Ashley Garcia: Genius in Love,(2020 TV Special),"
Comedy            ",6.9,"
15-year-old scientist Ashley Garcia explores the great unknown of modern teendom after moving across the country to pursue a career in robotics.","

    Stars:
Jencarlos Canela,
Paulina Chávez,
Reed Horstmann,
Conor Husting
",245,,
2148,Sonic X,(2003–2006),"
Animation, Action, Adventure            ",6.2,"
A slight malfunction causes Chaos Control, and sends Sonic the Hedgehog to Earth. While there, Sonic meets Chris Thorndyke, who aids at collecting the Chaos Emeralds, so Sonic and friends can go home.","

    Stars:
Gabriella Lewis,
Jun'ichi Kanemaru,
Sanae Kobayashi,
Jason Griffith
","3,994",30.0,
5091,Shoe Dog,,"
Biography            ",,"
The story of Nike's rise from a niche shoe company to a globally iconic brand, helmed by founder Phil Knight.","
",,,
2435,Girls Hostel,(2018– ),"
Comedy, Drama            ",8.1,"
Imagine a night in with 4 girls. Now imagine doing that for 4 years. In a building full of girls that is a Girl's Hostel. Live the Dushmani, the Dosti, the Pyaar, the Bhasad.","

    Stars:
Srishti Shrivastava,
Parul Gulati,
Ahsaas Channa,
Simran Natekar
","3,566",23.0,
4391,Sol Levante,(2020),"
Animation, Short, Action            ",4.7,"
A young warrior leaves in search of the sacred place which is said to grant wishes. Better not to stir the wrath of the ancient guardian spirits.","
    Director:
Akira Saitou
",436,4.0,
3372,Super Monsters,(2017– ),"
Animation, Adventure, Comedy            ",6.5,"
Preschool kids whose parents are the world's most famous monsters try to master their special powers while preparing for kindergarten.","

    Stars:
Ewan Goddard,
Nigel Pilkington,
Vincent Tong,
Erin Mathews
",356,23.0,
16,Breaking Bad,(2008–2013),"
Crime, Drama, Thriller            ",9.4,"
A high school chemistry teacher diagnosed with inoperable lung cancer turns to manufacturing and selling methamphetamine in order to secure his family's future.","

    Stars:
Bryan Cranston,
Aaron Paul,
Anna Gunn,
Betsy Brandt
","1,552,311",49.0,
2868,Puffin Rock,(2015–2016),"
Animation, Family            ",8.7,"
Puffin Rock follows the adventures of Oona, her little brother Baba, and their family and friends on a gorgeous and wild Irish island.","

    Stars:
Kate McCafferty,
Chris O'Dowd,
Sally McDaid,
Geraldine Cole
",783,7.0,
5381,Sam Kinison: Breaking the Rules,(1987 TV Special),"
Documentary, Comedy            ",7.3,"
Fans old and new have cause for celebration with the release of Sam Kinison: Breaking All The Rules, HBO Special. Along with being voted onto Comedy Central's All-Time Top 20 Stand-Up ...                See full summary »
","
    Director:
Walter C. Miller
|
    Stars:
Sam Kinison,
Florence Marie Marney,
Denise Gallup,
Dian Gallup
",613,50.0,
3860,Distancia de rescate,(2021),"
Drama, Mystery, Thriller            ",,"
It will tell the haunting story of broken souls, toxins, looming environmental and spiritual catastrophes, and the ties that bind a parent to a child.","
    Director:
Claudia Llosa
|
    Stars:
María Valverde,
Dolores Fonzi,
Guillermo Pfening,
Germán Palacios
",,,
8632, She-Ra and the Princesses of Power,(2018–2020),"
Animation, Action, Adventure            ",9.4,"
The squad heads to the planet Krytis to find a way to get past Horde Prime's blockade on Etheria. Shadow Weaver appeals to Castaspella for help.","
    Directors:
Roy Burdine,
Jen Bennett
|
    Stars:
Aimee Carrero,
Karen Fukuhara,
AJ Michalka,
Marcus Scribner
","1,045",24.0,
5421,Jeff Garlin: Our Man in Chicago,(2019 TV Special),"
Comedy            ",5.9,"
Jeff Garlin (unintentionally) celebrates his 37th year of stand-up and shares his learnings on love, loss, success and food addiction.","
    Director:
Christopher Storer
|
    Star:
Jeff Garlin
",384,58.0,
6570, Bleach: Burîchi,(2004–2012),"
Animation, Action, Adventure            ",8.0,"
Ichigo and the others manage to make it through to the Soul Society?","
    Directors:
Noriyuki Abe,
Jun'ya Koshiba
|
    Stars:
Masakazu Morita,
Noriaki Sugiyama,
Hiroki Yasumoto,
Yuki Matsuoka
",194,24.0,
7526, Unsolved Mysteries,(2020– ),"
Documentary, Crime, Mystery            ",7.0,"
Given a furlough to go Christmas shopping in 1973, a convicted killer escapes. Police have come close to apprehending him but believe he's still at large.","
    Directors:
Clay Jeter,
Robert M. Wise
|
    Stars:
Myrtle Carter,
John Arcudi,
David Siler,
Dale Fortney
",526,36.0,
6572, Bleach: Burîchi,(2004–2012),"
Animation, Action, Adventure            ",7.8,"
Orihime is paid a visit by a Hollow at school and discovers her own spiritual powers?","
    Directors:
Noriyuki Abe,
Takuji Kimura
|
    Stars:
Masakazu Morita,
Fumiko Orikasa,
Noriaki Sugiyama,
Hiroki Yasumoto
",204,24.0,
1066,Sijipeuseu: The Myth,(2021– ),"
Action, Drama, Fantasy            ",7.1,"
An unfathomable incident introduces a genius engineer to dangerous secrets of the world, and to a woman from the future who's come looking for him.","

    Stars:
Cho Seung-woo,
Park Shin-Hye,
In-ho Tae,
Hye-in Jeong
","2,359",70.0,
820,Cosmos: A Spacetime Odyssey,(2014),"
Documentary            ",9.3,"
An exploration of our discovery of the laws of nature and coordinates in space and time.","

    Stars:
Neil deGrasse Tyson,
Stoney Emshwiller,
Piotr Michael,
André Sogliuzzo
","114,386",557.0,
6473,Nohzdyve,(2018 Video Game),"
Action            ",7.5,"
A secret playable game from Netflix's Bandersnatch episode, can be played through the ZX Spectrum emulator.","
",6,,
1859,Archive 81,,"
Drama, Horror, Sci-Fi            ",,"
When archivist Dan Turner takes a mysterious job restoring a collection of damaged videotapes from 1994, he finds himself reconstructing the work of documentary filmmaker Melody Pendras and her investigation into a dangerous cult.","

    Stars:
Ariana Neal,
Mamoudou Athie,
Julia Chan,
Martin Donovan
",,,
9794, Magic for Humans by Mago Pop,(2021– ),"
Comedy, Reality-TV            ",8.0,"
Add a Plot
","

    Stars:
Antonio Díaz,
Paco Plaza
",6,22.0,
6722, Home for Christmas,(2019–2020),"
Comedy, Drama, Romance            ",7.5,"
Add a Plot
","
    Directors:
Anna Gutto,
Per-Olav Sørensen
|
    Stars:
Ida Elise Broch,
Loekke Calle,
Allegra Clark,
Arthur Hakalahti
",189,27.0,
6504, The Boondocks,(2005–2014),"
Animation, Action, Comedy            ",9.0,"
Martin Luther King comes out of a 32-year coma and Huey helps him to readjust. But Dr. King finds that his peaceful philosophy is no longer accepted in post-9/11 America.","
    Director:
Kalvin Lee
|
    Stars:
Regina King,
John Witherspoon,
Cedric Yarbrough,
Gary Anthony Williams
",460,23.0,
7202, Prank Encounters,(2019– ),"
Comedy, Horror, Reality-TV            ",7.4,"
Two unsuspecting camp leaders find themselves in the middle of a real-life horror movie. Masterful planning and timing pulled this prank off. Highly entertaining.","
    Director:
Anthony Gonzales
|
    Stars:
Gaten Matarazzo,
David Storrs,
Mary Gallagher,
Sven Holmberg
",118,,
6294,A Toca,(2013– ),"
Comedy            ",4.1,"
Add a Plot
","

    Stars:
Bruno Correa,
Daniel Curi,
Fábio de Luca,
Juliano Eopitmane
",13,30.0,
9646, Hagane no renkinjutsushi,(2009–2012),"
Animation, Action, Adventure            ",9.2,"
The Elrics meet Shou Tucker, a leading researcher in the field of chimeras. He has much to teach Ed and Al about alchemy - and the horrible cruelty that sometimes accompanies it.","
    Directors:
Yasuhiro Irie,
Kiyomitsu Sato
|
    Stars:
Vic Mignogna,
Maxey Whitehead,
Chuck Huber,
Brina Palencia
","1,993",30.0,
3959,Cateva conversatii despre o fata foarte inalta,(2018),"
Drama            ",5.9,"
Two girls begin to chat about another girl, a former lover of both. As they grow closer, the gap between them widens, as one them is looking for answers and love while safely closeted. A ...                See full summary »
","
    Director:
Bogdan Theodor Olteanu
|
    Stars:
Silvana Mihai,
Florentina Nastase,
Denisse Moise,
Carol Ionescu
",261,70.0,
2128,Ban-deu-si jab-neun-da,(2017),"
Crime, Drama, Mystery            ",6.6,"
Sim Deok-soo is a grumpy landlord running a run-down apartment complex. Suddenly his tenants begin disappearing under suspicious circumstances. A retired ex-detective shows up, claiming a serial murderer from 30 years back has returned.","
    Director:
Hong-seon Kim
|
    Stars:
Yun-shik Baek,
Dong-il Sung,
Ho-jin Chun,
Hye-In Kim
","2,511",110.0,
9458, 50M2,(2021– ),"
Comedy, Drama, Thriller            ",7.5,"
Civan crosses paths with Servet and makes a business proposal. Yakup leads a figure from Adem's past to Shadow's doorstep.","
    Director:
Burak Aksak
|
    Stars:
Engin Öztürk,
Kürsat Alniaçik,
Cengiz Bozkurt,
Aybüke Pusat
",112,46.0,
5923,Untitled Kanye West Documentary,,"
Documentary            ",,"
Add a Plot
","
    Directors:
Coodie,
Chike Ozah
|
    Star:
Kanye West
",,,
8124, The Pharmacist,(2020),"
Documentary, Crime            ",7.8,"
When his son is murdered in New Orleans, Dan launches a relentless and lonely search for the killer. As hope fades, he uncovers a miraculous lead.","
    Directors:
Jenner Furst,
Julia Willoughby Nason
",243,61.0,
1545,Zoe,(I) (2018),"
Romance, Sci-Fi            ",6.1,"
A story about how synthetic humans can feel and even love and how the people they are involved with react to this concept.","
    Director:
Drake Doremus
|
    Stars:
Ewan McGregor,
Léa Seydoux,
Theo James,
Rashida Jones
","8,146",104.0,
4992,Alles voor elkaar,(2017),"
Comedy            ",5.4,"
Four friends who are nearly turning 30 need to work together in order to fulfill their dreams.","
    Director:
Danny Stolker
|
    Stars:
Maryam Hassouni,
Esmée van Kampen,
Yootha Wong-Loi-Sing,
Sarah Chronis
",293,93.0,
7120, White Lines,(2020),"
Crime, Drama, Mystery            ",7.1,"
After Axel's memorial service, a frustrated Zoe makes a bold move to force Marcus to come clean. Kika returns home when Andreu suffers a loss.","
    Director:
Nick Hamm
|
    Stars:
Laura Haddock,
Nuno Lopes,
Marta Milans,
Laurence Fox
",406,,
8175, Night on Earth,(2020),"
Documentary            ",8.2,"
After dark, the natural world appears in unnatural places: Migrating elephants stroll through town and urbanized otters romp in the city.","
    Director:
Jo Harvey
|
    Stars:
Alessandra Mastronardi,
Beren Saat,
Samira Wiley
",197,41.0,
2952,Go! Go! Cory Carson,(2020– ),"
Animation, Family            ",8.1,"
Based on the Go. Go. toy line from VTech, children's series follows the adventures of Cory Carson.","

    Stars:
Alan C. Lim,
Paul Killam,
Maisie Benson,
Kerry Gudjohnsen
",187,,
5377,Mike Epps: Only One Mike,(2019 TV Special),"
Comedy            ",4.8,"
A 2019 stand-up comedy special by comedian Mike Epps, where he tackles sexual misconduct, special education, aging body parts and more.","
    Director:
Kevin Bray
|
    Star:
Mike Epps
",266,63.0,
5758,Transformers: BotBots,,"
Animation, Action, Adventure            ",,"
BotBots are Transformers robots that disguise themselves as everyday mall objects. By day, these BotBots hide quietly on store shelves but at night, they jump into adventure until a group ...                See full summary »
","
",,,
6724, Home for Christmas,(2019–2020),"
Comedy, Drama, Romance            ",7.3,"
Add a Plot
","
    Directors:
Anna Gutto,
Per-Olav Sørensen
|
    Stars:
Irasj Asanti,
Stian Blipp,
Ida Elise Broch,
Jonathan Thomas Cassidy
",233,29.0,
4756,O21,(2014),"
Action, Thriller            ",7.8,"
A gripping action thriller in which two men executes a plan to stop the war between Afghanistan and Pakistan within 21 hours.","
    Directors:
Jami,
Summer Nicks
|
    Stars:
Shaan Shahid,
Ayub Khoso,
Aamina Sheikh,
Shamoon Abbasi
","3,093",124.0,
9829, Never Have I Ever,(2020– ),"
Comedy            ",8.1,"
At a 24-hour school relay, Devi's impulsive words Spark an insensitive rumor. Fabiola hesitates to introduce her overenthusiastic mother to Eve.","
    Director:
Maggie Carey
|
    Stars:
Maitreyi Ramakrishnan,
Richa Moorjani,
Jaren Lewison,
Darren Barnet
",350,,
2948,Human Resources,(II),"
Animation, Comedy, Romance            ",,"
A workplace comedy set in the world of the monsters from Big Mouth.","

    Stars:
Aidy Bryant,
Brandon Kyle Goodman,
Nick Kroll,
Keke Palmer
",,,
1791,I'll Be Home for Christmas,(2016 TV Movie),"
Drama, Family, Romance            ",6.1,"
Jackie Foster (Suvari), is a dynamic Assistant District Attorney and single mom. But when Jackie's estranged dad, Jack (Brolin), a gruff retired police officer, unexpectedly shows up at her door, they will be forced to confront old wounds.","
    Director:
James Brolin
|
    Stars:
James Brolin,
Mena Suvari,
Giselle Eisenberg,
John Reardon
","2,150",84.0,
8084, Nisman,(2019–2020),"
Documentary, Crime, History            ",7.9,"
Stiuso is questioned about his conflicts with Bogado, Ocampo and others, as contradictions between major players in the AMIA case come to light.","
    Directors:
Martin Rocca,
Justin Webster
",15,62.0,
1737,"Berlin, I Love You",(2019),"
Drama, Romance            ",4.6,"
Latest installment of the Cities of Love series (Paris, je t'aime / New York, I Love You / Rio, Eu Te Amo), this collective feature film is made of ten stories of romance set in the German capital.","
    Directors:
Dianna Agron,
Peter Chelsom,
Claus Clausen,
Fernando Eimbcke,
Justin Franklin,
Dennis Gansel,
Dani Levy,
Daniel Lwowski,
Stephanie Martin,
Josef Rusnak,
Til Schweiger,
Massy Tadjedin,
Gabriela Tscherniak
|
    Stars:
Keira Knightley,
Helen Mirren,
Luke Wilson,
Jim Sturgess
","2,822",120.0,
3619,Milly & Mamet: Ini Bukan Cinta & Rangga,(2018),"
Comedy, Drama            ",7.4,"
Mamet obeyed Milly's request to stop working at a banker bank to raise their children, to work in his in-laws factory to meet Alexandra who again invited her to become a chef at the restaurant of her second dream while in college.","
    Director:
Ernest Prakasa
|
    Stars:
Julie Estelle,
Yoshi Sudarso,
Adinia Wirasti,
Dian Sastrowardoyo
",684,101.0,
957,Kakegurui,(2017– ),"
Animation, Drama, Mystery            ",7.2,"
A gambling prodigy comes to an elite school run by games and turns the order upside down.","

    Stars:
Saori Hayami,
Tatsuya Tokutake,
Miyuki Sawashiro,
Minami Tanaka
","6,269",24.0,
9421, The Empress,(2022– ),"
Drama, History, Romance            ",,"
Add a Plot
","
    Directors:
Florian Cossen,
Katrin Gebbe
|
    Stars:
Devrim Lingnau,
Philip Froissant
",,,
2090,El vecino,(2019–2021),"
Action, Comedy            ",6.6,"
Javier is going through a bad patch: he can hardly make it to the end of the month, his business of T-shirts with de-motivational slogans is not quite getting the attention, and his ...                See full summary »
","

    Stars:
Quim Gutiérrez,
Clara Lago,
Adrián Pino,
Catalina Sopelana
","1,945",30.0,
8038, Le Bazar de la Charité,(2019),"
Drama, History            ",8.0,"
When Henri de La Trémoille catches Rose with Jean, the results are fatal. Alice, who has done everything she possibly could to try to save Victor from the guillotine, wallows in despair. ...                See full summary »
","
    Director:
Alexandre Laurent
|
    Stars:
Audrey Fleurot,
Julie De Bona,
Camille Lou,
Gilbert Melki
",85,54.0,
6944, Stateless,(2020),"
Drama            ",8.0,"
Ambitious bureaucrat Clare Kowitz arrives at Barton as the new General Manager and is struck by the extent of the facility's dysfunction. Ameer finally makes it to Australia only to discover tragic news awaits him.","
    Director:
Emma Freeman
|
    Stars:
Yvonne Strahovski,
Jai Courtney,
Asher Keddie,
Fayssal Bazzi
",322,,
8019, Jamtara: Sabka Number Ayega,(2020– ),"
Crime            ",7.1,"
Dolly, Biswa and Saurav carry out a sting operation that goes awry. Sunny arrives at Brajesh's party, vowing payback for his treatment of Gudiya.","
    Director:
Soumendra Padhi
|
    Stars:
Amit Sial,
Dibyendu Bhattacharya,
Aksha Pardasany,
Sparsh Srivastav
",89,30.0,
4953,Jago: A Life Underwater,(2015),"
Documentary            ",7.5,"
An award-winning documentary about Rohani, an 80-year-old hunter who dives on a single breath descending to great depths for several minutes. Set against the spectacular backdrop of the Togian Islands of Indonesia.","
    Directors:
James Reed,
James Morgan
","1,271",48.0,
4037,Rea(l)ove,(2018– ),"
Reality-TV            ",6.7,"
While this Japanese reality dating show borrows heavily from American and British staples such as Love Island, Paradise Hotel, and Bachelor in Paradise, the would-be lovers also possess ""...                See full summary »
","

    Stars:
Atsushi Tamura,
Mari Yaguchi
",156,40.0,
1879,The Princess Switch,(2018),"
Comedy, Drama, Family            ",6.1,"
Competing in a Christmas baking competition in Belgravia, a Chicago baker bumps into the prince's fiancée--who looks just like her. They switch lives for two days.","
    Director:
Mike Rohl
|
    Stars:
Vanessa Hudgens,
Sam Palladio,
Nick Sagar,
Alexa Adeosun
","23,879",101.0,
4731,Johan Falk: Ur askan i elden,(2015 Video),"
Action, Crime, Thriller            ",6.7,"
Johan Falk is with the wife of a dead mob boss down to Latvia to try to solve a mystery that has eluded him for three years. What Johan finds downstairs in a cottage outside Riga shocks not...                See full summary »
","
    Director:
Richard Holm
|
    Stars:
Jakob Eklund,
Jens Hultén,
Meliz Karlge,
Björn Bengtsson
","1,645",98.0,
2787,Middle of Nowhere,(2012),"
Drama            ",6.4,"
Ruby goes on a journey of self-discovery when she drops out of medical school in order to focus on her incarcerated husband's well-being.","
    Director:
Ava DuVernay
|
    Stars:
Emayatzy Corinealdi,
David Oyelowo,
Lorraine Toussaint,
Edwina Findley
","1,713",97.0,$0.08M
7401, The 100,(2014–2020),"
Drama, Mystery, Sci-Fi            ",7.8,"
Clarke and her friends find themselves on a planet that is not what it seems.","
    Director:
P.J. Pesce
|
    Stars:
Eliza Taylor,
Bob Morley,
Marie Avgeropoulos,
Lindsey Morgan
","1,639",42.0,
9677, I [Heart] Arlo,(2021– ),"
Animation, Short, Adventure            ",,"
Add a Plot
","

    Star:
Michael J. Woodard
",,,
1128,Dash & Lily,(2020– ),"
Comedy, Drama, Romance            ",7.5,"
A whirlwind holiday romance builds as cynical Dash and optimistic Lily trade dares, dreams and desires in the notebook they pass back and forth at locations all across New York City.","

    Stars:
Austin Abrams,
Midori Francis,
Dante Brown,
Troy Iwata
","12,908",,
4767,Si Doel the Movie,(2018),"
Drama, Romance            ",7.2,"
Doel travels to the Netherlands to reunite with a woman who left him 14 years ago. Doel's new journey is started again.","
    Director:
Rano Karno
|
    Stars:
Rano Karno,
Maudy Koesnaedi,
Cornelia Agatha,
Suti Karno
",398,85.0,
1403,Edge of Fear,(2018),"
Action, Crime, Thriller            ",4.4,"
After being stabbed in the heart by ruthless home invaders, a man is left for dead. Now weak, outnumbered, and knife sticking from his chest, he attempts to do the impossible: save his wife from these murderers before he bleeds to death.","
    Director:
Bobby Roth
|
    Stars:
Rockmond Dunbar,
Zhu Zhu,
Shen Lin,
Robert Knepper
","2,652",91.0,
8524, Sky Rojo,(2021– ),"
Action, Adventure, Crime            ",7.5,"
The battle for money, justice and vengeance rages on, straining all parties involved as alliances shift and the victim count rises.","
    Director:
David Victori
|
    Stars:
Verónica Sánchez,
Miguel Ángel Silvestre,
Asier Etxeandia,
Lali Espósito
",78,,
4097,Secret Agent Selection: WW2,(2018),"
Documentary, History            ",7.7,"
Immersive history series focusing on one of World War II's most covert organisations, Britain's Special Operations Executive. A group of modern-day volunteers undertake the SOE agent training programme.","

    Stars:
Douglas Henshall,
Debbey Clitheroe,
Robert Copsey,
William Beresford Davies
",493,60.0,
3835,Si Doel the Movie 2,(2019),"
Drama, Romance            ",7.0,"
The news that her husband, Doel, met with his ex-lover and child makes Zaenab confused in choosing: to defend his marriage with Doel, or to let him go. Zaenab tries to find answers to the fate she has to choose.","
    Director:
Rano Karno
|
    Stars:
Rano Karno,
Maudy Koesnaedi,
Cornelia Agatha,
Mandra
",173,95.0,
4000,Octonauts & the Great Barrier Reef,(2020),"
Animation, Action, Adventure            ",7.4,"
Octonauts must find a way to hold back hungry swarms of coral eating starfish to save a new friend's fragile reef home.","
    Director:
Blair Simmons
|
    Stars:
Paul Buckley,
Simon Foster,
Teresa Gallagher,
Simon Greenall
",96,47.0,
