,MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross
2446,Houdini,(2014),"
Biography, Drama            ",7.4,"
Follow the man behind the magic as he finds fame, engages in espionage, battles spiritualists and encounters the greatest names of the era, from U.S. presidents to Sir Arthur Conan Doyle and Grigori Rasputin.","

    Stars:
Adrien Brody,
Kristen Connolly,
Evan Jones,
Tim Pigott-Smith
","11,302",174.0,
4922,Niyazi Gül Dörtnala,(2015),"
Action, Adventure, Comedy            ",4.5,"
Niyazi, a veterinarian, is on the lookout for a special elixir for animals. What he doesn't yet know is a mobster and his estranged love is also on the lookout for that elixir.","
    Director:
Hakan Algül
|
    Stars:
Ata Demirer,
Demet Akbag,
Sebnem Bozoklu,
Levent Ülgen
","3,023",106.0,
4272,Asperger's Are Us,(2016),"
Documentary, Comedy, Drama            ",6.7,"
In this coming of age documentary, four friends on the Autism spectrum whom have bonded through humor and performed as the comedy troupe ""Asperger's Are Us"" will prepare for one final, ambitious show before going their separate ways.","
    Director:
Alex Lehmann
|
    Stars:
Noah Britton,
Ethan Finlan,
Jack Hanke,
New Michael Ingemi
",680,82.0,
5882,Monty Python: Before the Flying Circus,(2008 TV Movie),"
Documentary            ",7.3,"
The pre-Monty Python years of the six members of the group. Covers their school and university days, their first individual forays into comedy, how the parts slowly came together and Monty Python's eventual formation.","
    Director:
Will Yapp
|
    Stars:
Robert Bathurst,
Eric Idle,
John Cleese,
Terry Jones
",157,55.0,
5766,Untitled Nipsey Hussle Documentary,,"
Documentary            ",,"
The late, great Nipsey Hussle.","
    Director:
Ava DuVernay
",,,
4863,Tomb Raider,,"
Animation, Action, Adventure            ",,"
Follows heroine Lara Croft as she explores new territory.","
",,,
8883, Memorias de Idhún,(2020–2021),"
Animation, Action, Adventure            ",7.1,"
Jack wants to help when Victoria is stalked by Kirtash, but Alsan worries he'll put the mission at risk. Victoria discovers new aspects of her powers.","
    Director:
Maite Ruiz de Austri
|
    Stars:
Itzan Escamilla,
Michelle Jenner,
Nico Romero,
Sergio Mur
",17,,
7483, Marianne,(2019),"
Drama, Horror, Mystery            ",7.8,"
Inspector Ronan connects the dots between Emma's books and more real-world tragedies. He, Emma and Séby hatch a plan to destroy Marianne.","
    Director:
Samuel Bodin
|
    Stars:
Victoire Du Bois,
Lucie Boujenah,
Tiphaine Daviot,
Ralph Amoussou
",448,,
9890, Dexter,(2006–2013),"
Crime, Drama, Mystery            ",9.2,"
The disappearance of a ten-year-old boy forces Dexter to question his assumptions about Trinity, while Cody defends one of Dexter's lies and Masuka is unable to face what he witnessed on Thanksgiving.","
    Director:
Keith Gordon
|
    Stars:
Michael C. Hall,
Julie Benz,
Jennifer Carpenter,
Desmond Harrington
","4,205",57.0,
9098, Power Rangers: Dino Fury,(2021),"
Action, Adventure, Comedy            ",,"
Izzy is convinced a new coach is going to take her athletics to the next level. Her training aspirations are put to the test when she discovers the coach's true motivations.","
    Director:
Robyn Grace
|
    Stars:
Russell Curry,
Hunter Deno,
Kainalu Moya,
Tessa Rao
",,21.0,
5400,Westbrick Murders,(2010),"
Action, Crime, Thriller            ",2.5,"
The town of Westbrick is a rough place to live in. It is here that the young rookie cop Matthew lives with his wife. Meanwhile, notorious serial killers Billy and Barbara embark on a ...                See full summary »
","
    Director:
Shaun Rana
|
    Stars:
Daniell Edwards,
Sami Darr,
Anna Bård,
Ian Burns
",365,90.0,
7380, Black Lightning,(2017–2021),"
Action, Drama, Sci-Fi            ",7.0,"
When Lynn learns that Jefferson brokered a deal with Agent Odell without consulting her first, it begins to put a strain on their relationship; Anissa and Grace have an emotional encounter.","
    Director:
Benny Boom
|
    Stars:
Cress Williams,
China Anne McClain,
Nafessa Williams,
Christine Adams
",357,42.0,
6056,Theo Who Lived,(2016),"
Documentary            ",6.8,"
A documentary on American journalist Theo Padnos who was Kidnapped by Al-Qaeda in Syria.","
    Director:
David Schisgall
|
    Star:
Theo Padnos
",111,86.0,$0.01M
819,Teen Titans Go!,(2013– ),"
Animation, Action, Adventure            ",5.4,"
Superhero roommates Robin, Cyborg, Starfire, Raven and Beast Boy love saving the day, but what happens when they're done fighting crime?","

    Stars:
Scott Menville,
Greg Cipes,
Khary Payton,
Hynden Walch
","18,481",10.0,
7267, Élite,(2018– ),"
Crime, Drama, Thriller            ",8.0,"
Guzmán attempts to make amends. Nadia threatens payback when she and Lu go after the same scholarship. Ander comes clean to his loved ones.","
    Director:
Jorge Torregrossa
|
    Stars:
Itzan Escamilla,
Miguel Bernardeau,
Álvaro Rico,
Arón Piper
",973,49.0,
9020, Jurassic World: Camp Cretaceous,(2020– ),"
Animation, Action, Adventure            ",7.1,"
With the rest of the crew off visiting a genetics lab, Kenji sneaks Darius into the park's top-secret underbelly - and straight into danger.","
    Directors:
Shih Ming Tay,
Dan Riba
|
    Stars:
Paul-Mikél Williams,
Sean Giambrone,
Kausar Mohammed,
Jenna Ortega
",359,24.0,
2574,More Tales of the City,(1998),"
Drama, Romance            ",7.9,"
In this sequel to the controversial PBS mini-series, Mona Ramsey is on a cross-country trip that takes her to a brothel which may hold a secret about her past. Michael ""Mouse"" Tolliver and ...                See full summary »
","

    Stars:
Olympia Dukakis,
Laura Linney,
Colin Ferguson,
Barbara Garrick
","1,751",330.0,
8499, 7Seeds,(2019–2020),"
Animation, Action, Adventure            ",7.1,"
A sanctuary in nature becomes a trap for small mammals and humans alike. Meanwhile, an iron-eating bacteria begins to spread throughout the ship.","

    Stars:
Morgan Berry,
Amber Lee Connors,
Shannon Emerick,
Caitlynn French
",23,25.0,
4816,Thar,,"
Thriller            ",,"
Add a Plot
","
    Director:
Raj Singh Chaudhary
|
    Stars:
Anil Kapoor,
Fatima Sana Shaikh,
Harshvardhan Kapoor,
Sanjay Bishnoi
",,,
4193,Cockpit,(2012),"
Comedy            ",5.7,"
After getting fired from his current job as a pilot and dumped by his wife, he seeks to find a new job. Out of desperation on the job market he disguises himself as a woman in order to get ...                See full summary »
","
    Director:
Mårten Klingberg
|
    Stars:
Jonas Karlsson,
Marie Robertson,
Ellen Jelinek,
David Bonté Atterberg
","2,276",96.0,
8682, Dexter,(2006–2013),"
Crime, Drama, Mystery            ",8.2,"
Dexter tests Miguel to determine if his friend has discovered his secret, while Rita loses her job and wonders if she's meant to ever have a successful career.","
    Director:
Ernest R. Dickerson
|
    Stars:
Michael C. Hall,
Julie Benz,
Jennifer Carpenter,
C.S. Lee
","3,578",54.0,
6278,Die Goldene Kamera 2017,(2017 TV Special),,8.7,"
The Golden Camera 2017.","
    Directors:
Ladislaus Kiraly,
Thomas Hermanns
|
    Stars:
Steven Gätjen,
James Blunt,
Leonard Carow,
Geraldine Chaplin
",20,145.0,
3977,Miraculous: Ladybug & Cat Noir: Happy Birthday to You!,(2017 TV Special),"
Animation, Short            ",7.3,"
Break dancing, dragons, balloons and a DJ: Ladybug and Cat Noir have decided that your birthday is the perfect time to get a party started.","
",34,1.0,
1140,The Courier,(2019),"
Action, Crime, Drama            ",4.8,"
A courier in London discovers that one of the packages she's transporting is a bomb.","
    Director:
Zackary Adler
|
    Stars:
Olga Kurylenko,
Gary Oldman,
Amit Shah,
Alicia Agneson
","8,955",99.0,
1068,Das schaurige Haus,(2020),"
Drama, Family, Fantasy            ",5.4,"
Hendrik is sixteen, a big city kid, and vexed to learn that his mother is moving with him and his little brother Eddi to a village in the south of Austria. To make matters worse, the locals...                See full summary »
","
    Director:
Daniel Prochaska
|
    Stars:
Marii Weichsler,
Julia Koschitz,
Leon Orlandianyi,
Lars Bitterlich
","2,713",100.0,
4698,Mysteria,(2011),"
Mystery, Thriller            ",3.9,"
A once famous, and now washed-up, Hollywood Screenwriter, fighting to finish his latest script with an unrealistic deadline. He finds himself in the center of a murder investigation ...                See full summary »
","
    Director:
Lucius C. Kuert
|
    Stars:
Robert Miano,
Danny Glover,
Martin Landau,
Billy Zane
",569,98.0,
9736, From Scratch,,"
Drama            ",,"
Add a Plot
","
    Director:
Nzingha Stewart
|
    Stars:
Antonio Badrani,
Paride Benassai,
Terrell Carter,
Kassandra Clementi
",,,
7306, Rick and Morty,(2013– ),"
Animation, Adventure, Comedy            ",8.1,"
An anthology episode that follows Rick and Morty on a train with people who don't like Rick. They have to find their way out but they bump into unexpected situations along the way.","
    Directors:
Wesley Archer,
Erica Hayes
|
    Stars:
Justin Roiland,
Chris Parnell,
Spencer Grammer,
Sarah Chalke
","8,797",21.0,
1223,Dorohedoro,(2020– ),"
Animation, Action, Comedy            ",8.2,"
In a sad town a clan of sorcerers use its people to experiment with the dark arts.","

    Stars:
Wataru Takagi,
Reina Kondou,
Ken'yû Horiuchi,
Yoshimasa Hosoya
","6,163",25.0,
8141, The Witcher,(2019– ),"
Action, Adventure, Fantasy            ",,"
Add a Plot
","
    Director:
Sarah O'Gorman
|
    Stars:
Graham McTavish,
Anna Shaffer,
Liz Carr,
Simon Callow
",,,
3964,Bed & Breakfast: Love is a Happy Accident,(2010),"
Comedy, Romance            ",5.1,"
This is a romantic comedy about a saleswoman from a large department store in Rio, who discovers she has inherited property in the wine country of California. She could never expect what ...                See full summary »
","
    Director:
Marcio Garcia
|
    Stars:
Dean Cain,
Juliana Paes,
Bill Engvall,
Julian Stone
",999,89.0,
4465,Untold: Caitlyn Jenner,(2021),"
Documentary, Sport            ",,"
Add a Plot
","
    Director:
Crystal Moselle
|
    Star:
Caitlyn Jenner
",,69.0,
7117, El caso Alcàsser,(2019),"
Documentary, Crime            ",7.3,"
Add a Plot
","
    Director:
León Siminiani
|
    Stars:
Rosa Ricart,
Yolanda Laguna,
Teresa Domínguez,
Jerónimo Boloix
",88,,
33,NCIS: Naval Criminal Investigative Service,(2003– ),"
Action, Crime, Drama            ",7.7,"
The cases of the Naval Criminal Investigative Service's Washington, D.C. Major Case Response Team, led by Special Agent Leroy Jethro Gibbs.","

    Stars:
Mark Harmon,
David McCallum,
Sean Murray,
Pauley Perrette
","125,619",60.0,
9561, Paradise PD,(2018– ),"
Animation, Action, Comedy            ",7.1,"
The mutants enter stage three in their quest for revenge. Gina's family kidnaps Kevin. The Chief worries his unborn child has it in for him.","
    Director:
Mike Disa
|
    Stars:
Sarah Chalke,
David Herman,
Tom Kenny,
Kyle Kinane
",129,28.0,
1890,Pets United,(2019),"
Animation, Adventure, Comedy            ",3.8,"
A group of spoilt, selfish pets led by glamour cat Belle are stranded in their luxury hangout 'Pampered Pets,' when the machines that run Robo City, the hypermodern metropolis that they live in, go wild and take over.","
    Director:
Reinhard Klooss
|
    Stars:
Patrick Roche,
Natalie Dormer,
Felix Auer,
Jeff Burrell
","2,200",89.0,
6409,Inside: The Mob's Bloody Valentine,(2011 TV Movie),"
Documentary, Action, Crime            ",6.5,"
The St. Valentine's Day Massacre of 1929 is a legendary event in US History. However, the story of that day in urban Chicago, Illinois remains largely unsolved. Take a closer look, ...                See full summary »
","
    Director:
Steve Petersen
|
    Stars:
Johnny Fratto,
Jimmy Fisher
",9,45.0,
666,Formula 1: Drive to Survive,(2019– ),"
Documentary, Sport            ",8.6,"
Docuseries following the FIA Formula One World Championship across multiple seasons.","

    Stars:
Valtteri Bottas,
Will Buxton,
Pierre Gasly,
Lewis Hamilton
","26,266",40.0,
7990, Brand New Cherry Flavor,(2021),"
Drama, Horror, Mystery            ",,"
Add a Plot
","
    Director:
Matt Sobel
|
    Stars:
Rosa Salazar,
Catherine Keener,
Leland Orser,
Eric Lange
",,,
1181,Go-Toubun no Hanayome,(2019– ),"
Animation, Comedy, Drama            ",7.6,"
A poor, straight A student is hired to tutor some rich quintuplets. The story is told as a flashback from a future that shows that he ends up getting married to one of them.","

    Stars:
Yoshitsugu Matsuoka,
Kana Hanazawa,
Ayana Taketatsu,
Miku Itou
","2,691",24.0,
2885,Kim Gwajang,(2017),"
Comedy, Drama            ",7.7,"
Chief Kim is an eccentric, flamboyant accountant genius working in the underground and trying to save up enough money to travel abroad until he accidentally gets employed by one of the most...                See full summary »
","

    Stars:
Min Namkoong,
Sang-mi Nam,
Jun-Ho Lee,
Hwa-Young Im
",687,60.0,
9685, I [Heart] Arlo,(2021– ),"
Animation, Short, Adventure            ",,"
Add a Plot
","

    Star:
Michael J. Woodard
",,,
3854,Paraíso Perdido,(2018),"
Drama, Music            ",7.1,"
Marked by losses and mismatches, José's eccentric family seek to be happy while locked in Paraíso Perdido, a nightclub that has stopped in time, where they sing popular romantic music.","
    Director:
Monique Gardenberg
|
    Stars:
Lee Taylor,
Jaloo,
Erasmo Carlos,
Júlio Andrade
",587,110.0,
4385,The Surrogate,(2013 TV Movie),"
Drama, Mystery, Thriller            ",4.6,"
A married couple, struggling to have a child, hires a young woman to be their surrogate, but soon discovers she has a bizarre and deadly agenda.","
    Director:
Doug Campbell
|
    Stars:
Cameron Mathison,
Annie Wersching,
Amy Scott,
Matthew Alan
",574,90.0,
9406, Caïd,(2021– ),"
Action, Crime, Drama            ",7.1,"
Add a Plot
","

    Star:
Jean-Toussaint Bernard
",32,,
8237, One Piece,,"
Action, Adventure, Fantasy            ",,"
Add a Plot
","
",,,
2623,The Brawler,(I) (2018),"
Biography, Crime, Drama            ",4.8,"
In 1975, a Bayonne, New Jersey underdog boxer gets a shot to fight the champ.","
    Director:
Ken Kushner
|
    Stars:
Zach McGowan,
Amy Smart,
Joe Pantoliano,
Taryn Manning
",495,95.0,
3213,Pandemic: How to Prevent an Outbreak,(2020– ),"
Documentary            ",6.4,"
In this docuseries, meet the heroes on the front lines of the battle against influenza and learn about their efforts to stop the next global outbreak.","

    Stars:
Syra Madad,
Jake Glanville,
Sarah Ives,
Holly Goracke
","2,627",50.0,
9342, Room 2806: The Accusation,(2020),"
Documentary, Crime            ",7.6,"
Following Nafissatou Diallo's allegations against Dominique Strauss-Khan, he is taken into custody. Reports of an alleged affair years prior emerge.","
    Director:
Jalil Lespert
|
    Stars:
Dominique Strauss-Kahn,
Edward Jay Epstein,
Michael Osgood,
Paul Browne
",68,47.0,
4316,Poli opposti,(2015),"
Comedy, Romance            ",5.8,"
She's a divorce lawyer, single mother and perpetually at war against men, he is a couple's therapist, single and not looking, they meet and collide in a bourgeois and romantic Rome...","
    Director:
Max Croci
|
    Stars:
Luca Argentero,
Sarah Felberbaum,
Giampaolo Morelli,
Tommaso Ragno
",826,90.0,
1213,The Stand In,(2020),"
Comedy, Drama            ",4.7,"
THE STAND-IN is the story of a disaffected comedy actress and her ambitious stand-in trading places.","
    Director:
Jamie Babbit
|
    Stars:
Drew Barrymore,
Sarah Jes Austell,
Michael Zegen,
T.J. Miller
","2,636",101.0,
2372,Voyeur,(II) (2017),"
Documentary            ",6.2,"
Journalism icon Gay Talese reports on Gerald Foos, the owner of a Colorado motel, who allegedly secretly watched his guests with the aid of specially designed ceiling vents, peering down from an ""observation platform"" he built in the motel's attic.","
    Directors:
Myles Kane,
Josh Koury
|
    Stars:
Gay Talese,
Gerald Foos,
Nan Talese,
Susan Morrison
","5,330",95.0,
9871, Bee and PuppyCat,(2013– ),"
Animation, Short, Action            ",,"
Add a Plot
","
",,,
7345, F Is for Family,(2015– ),"
Animation, Comedy, Drama            ",8.7,"
As Sue sets out on a star-crossed trek to the hospital, Frank races to catch a flight home - and vows to settle things with his dad once and for all.","
    Directors:
Sylvain Lavoie,
Rich Wilkie
|
    Stars:
Bill Burr,
Laura Dern,
Justin Long,
Haley Reinhart
",358,29.0,
2400,18 regali,(2020),"
Drama            ",6.7,"
Inspired by the extraordinary story of Elisa Girotto, the woman who moved the world by leaving 18 birthday gifts for her daughter when she discovered that she would have little time with her.","
    Director:
Francesco Amato
|
    Stars:
Vittoria Puccini,
Benedetta Porcaroli,
Edoardo Leo,
Sara Lazzaro
","3,312",115.0,
2422,New Kids Turbo,(2010),"
Action, Comedy            ",6.4,"
Five friends from 'Maaskantje' are getting fired because of the economic crisis. They decide that they won't pay for anything anymore.","
    Directors:
Steffen Haars,
Flip Van der Kuil
|
    Stars:
Huub Smit,
Tim Haars,
Wesley van Gaalen,
Steffen Haars
","15,413",84.0,
6296,The Republic of Imbaba,(2015),"
Drama            ",,"
Living on the edges of Cairo's Embabah neighborhood, several residents seek to better their circumstances following the January 25 Revolution.","
    Director:
Ahmad El-Badri
|
    Stars:
Inas Ezz El Din,
Ola Ghanim,
Ayman Kandil,
Basem Samrah
",,90.0,
7325, Ask 101,(2020– ),"
Comedy, Drama, Romance            ",7.1,"
After wreaking havoc at school, Eda, Osman, Sinan and Kerem realize that compassionate teacher Burcu is their only hope against expulsion.","
    Director:
Ahmet Katiksiz
|
    Stars:
Kubilay Aka,
Mert Yazicioglu,
Alina Boz,
Selahattin Pasali
",377,,
8287, Masters of the Universe: Revelation,(2021– ),"
Animation, Action, Adventure            ",5.5,"
Now mercenaries, Teela and her partner accept a job from a mysterious woman: to retrieve an old goblet from deep within Snake Mountain.","
    Directors:
Adam Conarroe,
Patrick Stannard
|
    Stars:
Diedrich Bader,
Susan Eisenberg,
Sarah Michelle Gellar,
Mark Hamill
","1,190",24.0,
7127, White Lines,(2020),"
Crime, Drama, Mystery            ",7.2,"
After yet another loss, Zoe tries to find out who killed Axel once and for all. Meanwhile, Marcus' mistakes from the past finally come back to haunt him.","
    Director:
Nick Hamm
|
    Stars:
Laura Haddock,
Nuno Lopes,
Marta Milans,
Daniel Mays
",339,,
2803,Shadow,(2019),"
Action, Crime, Drama            ",6.6,"
In Johannesburg, tough ex-cop Shadow pursues justice on his own terms and seeks to help those who are powerless to protect themselves.","

    Stars:
Pallance Dladla,
Khathu Ramabulana,
Amanda Du-Pont,
Tumie Ngumla
",885,45.0,
3871,Bulyaseong,(2016–2017),"
Drama            ",7.0,"
The drama is about ambitious people clamoring to claim more power and success for themselves: an ambitious woman, a man born in a wealthy family and another woman who wants to escape from her poor background.","

    Stars:
Jin Goo,
Jeon Gook-hwan,
Jung Hae-In,
Lee Ho-jung
",260,,
8227, Sex/Life,(2021– ),"
Comedy, Drama, Romance            ",6.6,"
As her thoughts continue to drift back to the connection she shared with Brad, Billie proposes a plan to put Cooper's mind at ease about her journal.","
    Director:
Samira Radsi
|
    Stars:
Sarah Shahi,
Mike Vogel,
Adam Demos,
Margaret Odette
",190,46.0,
1008,Before I Wake,(2016),"
Drama, Fantasy, Horror            ",6.2,"
A couple adopt an orphaned child whose dreams - and nightmares - manifest physically as he sleeps.","
    Director:
Mike Flanagan
|
    Stars:
Kate Bosworth,
Oleksandr Reshetilov,
Thomas Jane,
Jacob Tremblay
","42,362",97.0,
8228, Sex/Life,(2021– ),"
Comedy, Drama, Romance            ",6.7,"
Billie seeks help to untangle her feelings about her marriage and Brad. Cooper receives a tempting proposition after a rewarding day at work.","
    Director:
Samira Radsi
|
    Stars:
Sarah Shahi,
Mike Vogel,
Adam Demos,
Margaret Odette
",183,47.0,
3641,Demoted,(2011),"
Comedy            ",5.3,"
What goes around comes around for a pair of prank-playing tire salesmen (Astin and Vartan) who find themselves placed in secretarial jobs by their put-upon boss (Cross).","
    Director:
J.B. Rogers
|
    Stars:
Michael Vartan,
Sean Astin,
David Cross,
Celia Weston
","1,918",94.0,
6509, Avatar: The Last Airbender,(2005–2008),"
Animation, Action, Adventure            ",7.7,"
Aang hears a swamp calling to him. In the swamp, Aang and the gang find out that this is not any natural swamp.","
    Director:
Giancarlo Volpe
|
    Stars:
Zach Tyler,
Mae Whitman,
Jack De Sena,
Dante Basco
","2,882",25.0,
1619,The Real Housewives of Atlanta,(2008– ),"
Reality-TV            ",4.4,"
A reality television series focused on the personal and professional lives of several women residing in Atlanta, Georgia.","

    Stars:
Kandi Burruss,
Cynthia Bailey,
NeNe Leakes,
Kenya Moore
","3,413",44.0,
6481, Avatar: The Last Airbender,(2005–2008),"
Animation, Action, Adventure            ",7.9,"
The gang visits a village where a fortuneteller lives who is said to never be wrong. Aang tries to show Katara how he feels about her.","
    Director:
Dave Filoni
|
    Stars:
Zach Tyler,
Mae Whitman,
Jack De Sena,
Dee Bradley Baker
","3,007",24.0,
1542,Winchester '73,(1950),"
Action, Drama, Western            ",7.6,"
A cowboy's obsession with a stolen rifle leads to a bullet-ridden odyssey through the American West.","
    Director:
Anthony Mann
|
    Stars:
James Stewart,
Shelley Winters,
Dan Duryea,
Stephen McNally
","18,670",92.0,
7455, Behind Her Eyes,(2021),"
Drama, Mystery, Thriller            ",7.6,"
Despite David's warnings, Louise can't shake her concern for Adele, who sows seeds of doubt over what happened with Rob on her family estate.","
    Director:
Erik Richter Strand
|
    Stars:
Simona Brown,
Eve Hewson,
Tom Bateman,
Robert Aramayo
",904,46.0,
4540,Valentino,(2020– ),"
Comedy            ",5.5,"
A man owns a group of international schools in Egypt, married to an authoritarian woman, and he has many comic situations with his nephew","

    Stars:
Adel Emam,
Dalal Abdulaziz,
Elham Abdelbadea,
Alaa Amr
",174,,
5050,Katherine Ryan: In Trouble,(2017 TV Special),"
Comedy            ",7.0,"
Canadian comic Katherine Ryan explains the perks of dating younger men. She talks about her unusual relationships, living in the hometown she hates and how she once enraged an entire nation.","
    Director:
Colin Dench
|
    Star:
Katherine Ryan
","2,008",63.0,
6241,It's Not Over,(2014),"
Documentary, Adventure, Drama            ",6.3,"
A fresh look on HIV/AIDS through the lens of Millennials. What happened to an 'AIDS free generation'? Award-winning filmmaker Andrew Jenks embarks on a global journey, traveling to South ...                See full summary »
","
    Director:
Andrew Jenks
|
    Stars:
Paige Rawl,
Lucky Mufundisi,
Sarang Bhakre,
Andrew Jenks
",46,72.0,
9861, Surviving Summer,(2022– ),"
Drama            ",,"
Add a Plot
","
    Director:
Sian Davies
|
    Stars:
Sky Katz,
Kai Lewins,
Savannah La Rain,
Joao Marinho
",,,
939,Baki,(2018–2020),"
Animation, Action, Drama            ",6.7,"
The protagonist, Baki Hanma, trains with an intense focus to become strong enough to surpass his father, Yujiro Hanma, the strongest fighter in the world.","

    Stars:
Tôru Furuya,
Kirk Thornton,
Troy Baker,
Nobunaga Shimazaki
","4,329",45.0,
2908,The Stranded,(2019– ),"
Adventure, Drama, Mystery            ",6.3,"
When a tsunami strands dozens of teens on an island at their private school, they soon realize no rescuers are coming and they must save themselves.","

    Stars:
Papangkorn Lerkchaleampote,
Chutawut Phatrakampol,
Oabnithi Wiwattanawarang,
Chayanit Chansangavej
","1,081",40.0,
3375,The Weekend Away,,"
Thriller            ",,"
A weekend getaway to Croatia that goes awry when a woman is accused of killing her best friend. As she attempts to clear her name and uncover the truth, her efforts unearth a painful secret.","
    Director:
Kim Farrant
|
    Stars:
Leighton Meester,
Christina Wolfe,
Luke Norris,
Ziad Bakri
",,,
6306,Pete Johansson: You Might also Enjoy Pete Johansson,(2016 TV Special),"
Comedy            ",5.3,"
Stand-up comedian Pete Johansson delivers his fierce observational wit on topics, from his love of animals over human, fear of bees to sex.","
    Director:
Doesjka van Hoogdalem
|
    Star:
Peter Johansson
",171,67.0,
2811,Eizouken ni wa Te wo Dasu na!,(I) (2020– ),"
Animation, Comedy, Drama            ",8.2,"
A group of strangers come together to work on creating the greatest anime series ever.","

    Stars:
Sairi Itô,
Mutsumi Tamura,
Misato Matsuoka,
Yumiri Hanamori
","1,144",24.0,
8266, The Windsors,(2016– ),"
Comedy            ",7.3,"
Charles goes undercover to see what the masses really think of him. Meanwhile, William calls in a favor and Beatrice has doubts about Eugenie's job.","
    Director:
Amanda Blue
|
    Stars:
Matthew Cottle,
Celeste Dring,
Kathryn Drysdale,
Louise Ford
",39,,
7187, Go! Vive a Tu Manera,(2019),"
Comedy, Musical, Romance            ",8.8,"
Mía makes a decision as Lupe learns something unexpected. Simón contends with difficulties with the music just before the team performs at nationals.","

    Stars:
Darcy Rose Byrnes,
Rebecca Davis,
Marley Estrada,
Marina Gridley
",8,,
6939, Brigada Costa del Sol,(2019),"
Action, Adventure, Drama            ",8.4,"
Add a Plot
","
    Director:
Marco A. Castillo
|
    Stars:
Hugo Silva,
Álvaro Cervantes,
Miki Esparbé,
Jesús Castro
",12,,
8000, Hollywood Insider,(2018– ),"
Talk-Show            ",,"
Reactions at premiere of The Irishman.","
    Director:
Pritan Ambroase
|
    Stars:
Robert De Niro,
Bo Dietl,
Harvey Keitel,
Sebastian Maniscalco
",,,
7475, Hero Mask,(2018–2019),"
Animation, Action, Crime            ",6.7,"
Waiting for her father, Tina looks at Anna's old pictures of her parents. Wyatt and Eddy work together to find Gary Evans and stumble into an ambush.","
    Director:
Hiroyasu Aoki
|
    Stars:
Greg Chun,
Kayli Mills,
Landon McDonald,
Cam Clarke
",9,24.0,
1049,The Good Cop,(2018),"
Comedy, Crime, Drama            ",7.1,"
A disgraced former NYPD officer lives with his son, an earnest, obsessively honest NYPD detective.","

    Stars:
Tony Danza,
Josh Groban,
Monica Barbaro,
Isiah Whitlock Jr.
","5,172",60.0,
7799, Son,(2012–2013),"
Adventure, Drama, Mystery            ",,"
Bahman tries to help Selim escape, but complications await them both. Feeling betrayed, Taner sets out to destroy Ali.","
    Director:
Uluç Bayraktar
|
    Stars:
Yigit Özsener,
Nehir Erdogan,
Erkan Can,
Engin Altan Düzyatan
",,29.0,
2254,Sulla Stessa Onda,(2021),"
Drama, Romance, Sport            ",5.7,"
A summer adventure under the Sicilian sun soon becomes a painful love story","
    Director:
Massimiliano Camaiti
|
    Stars:
Elvira Camarrone,
Roberto Christian,
Donatella Finocchiaro,
Corrado Invernizzi
",961,99.0,
8894, Sweet Tooth,(2021– ),"
Action, Adventure, Drama            ",7.7,"
Gus lands under the protection of some new friends as Big Man's past catches up to him. Dr. Singh fears a nosy neighbor will unearth Rani's secret.","
    Director:
Toa Fraser
|
    Stars:
Nonso Anozie,
Christian Convery,
Adeel Akhtar,
Stefania LaVie Owen
","1,160",43.0,
3118,Kipper,(1997–2000),"
Animation, Short, Comedy            ",7.1,"
In this charming collection of tales, the curious Kipper explores the attic, goes fishing with Tiger, finds a magical umbrella, takes a trip to the seaside, receives a visitor in the night and more.","

    Stars:
Martin Clunes,
Chris Lang,
Julia Sawalha
",810,47.0,
4066,A Scandall,(2016),"
Thriller            ",3.1,"
A film school graduate is interested in making a movie about his girlfriend's uncle, who claims that he can see his long-dead daughter.","
    Director:
Ishaan Trivedi
|
    Stars:
Johnny Baweja,
Reeth Mazumder-Roberts,
Manav Kaul,
Puru Chibber
",146,112.0,
5503,ReMastered: The Lion's Share,(2018 TV Movie),"
Documentary, Music            ",6.9,"
South African journalist Rian Malan searches for the original writers of the legendary song ""The Lion Sleeps Tonight.""","
    Director:
Sam Cullman
|
    Stars:
Rian Malan,
Solomon Linda,
Delphi Linda,
Elizabeth Linda
",508,84.0,
5129,Ugly Duckling Series: Perfect Match,(2015),"
Drama, Romance            ",7.3,"
Junita, nicknamed Junior, did plastic surgery because people said her face was fat. Without knowing that she was allergic to chemicals, it ruined her face by causing acne everywhere. It ...                See full summary »
","

    Stars:
Onnicha Akkharasewaya,
Worranit Thawornwong,
Vasin Asvanarunat,
Niti Chaichitatorn
",39,50.0,
2178,Untold: Malice at the Palace,(2021),"
Documentary, Sport            ",,"
A brawl broke out near the end of a game between the Indiana Pacers and the Detroit Pistons on November 19, 2004. Nearly 17 years later, we re-examine that night and all the consequences they came from it.","
    Director:
Floyd Russ
",,68.0,
4172,We Used to Live Here,,"
Thriller            ",,"
A homeowner gets a knock at her door by a peculiar family who says they once lived in the house. Things get progressively weirder as a snowstorm strands the visitors as they just won't leave.","

    Star:
Blake Lively
",,,
9283, Las mágicas historias de Plim Plim,(2011–2016),"
Animation, Comedy, Family            ",,"
Add a Plot
","
    Directors:
Mikhail Plata,
Michael Fuer,
Mejo Joseph,
Normandy Vamos,
Hubert Zapalowicz,
Natalia Pupato
|
    Stars:
Tian Brass,
Kerr Logan,
Emilio A. Villarino
",,,
