,MOVIES,YEAR,GENRE,RATING,ONE-LINE,STARS,VOTES,RunTime,Gross
1399,Think Like a Dog,(2020),"
Comedy, Drama, Family            ",5.2,"
A 12-year-old tech prodigy's science experiment goes awry and he forges a telepathic connection with his dog. The duo join forces and use their unique perspectives on life to comically overcome complications of family and school.","
    Director:
Gil Junger
| 
    Stars:
Megan Fox, 
Josh Duhamel, 
Gabriel Bateman, 
Kunal Nayyar
","1,350",91.0,
9053, Glória,(2021– ),"
Drama, History, Thriller            ",,"
Add a Plot
","
    Director:
Tiago Guedes
| 
    Stars:
Matt Rippy, 
João Arrais, 
Miguel Nunes, 
Jimmy Taenaka
",,,
4668,Dry,(III) (2015),"
Drama            ",7.2,"
An inspiring true story of Zara, a successful doctor who lives in Wales, and Halima, a young 13 year old girl who is about to be wed in a rural part of Africa. However as time goes on Halima develops a disease, which she gets shunned for. Through out her journey she is some what alone until her path collides with Zara. The day they meet their lives change forever.","
    Director:
Stephanie Linus
| 
    Stars:
Ferdinand Afo, 
Rekiya Attah, 
Samuel Beavis, 
Liz Benson-Ameye
",75,107.0,
3983,Lego Friends: The Power of Friendship,(2016),"
Animation            ",6.0,"
Five best friends face adventures side by side in their hometown. Zany antics, love and missteps are better with friends.","
            
    Stars:
Rachelle Heger, 
Alexa Kahn, 
Erica Mendez, 
Marin M. Miller
",37,23.0,
1290,IO,(2019),"
Adventure, Drama, Sci-Fi            ",4.7,"
As a young scientist searches for a way to save a dying Earth, she finds a connection with a man who's racing to catch the last shuttle off the planet.","
    Director:
Jonathan Helpert
| 
    Stars:
Margaret Qualley, 
Anthony Mackie, 
Danny Huston, 
Tom Payne
","32,372",96.0,
1004,Clickbait,(2021),"
Crime, Drama, Mystery            ",,"
A collection of stories that show how people's uncontrolled impulses are fueled in the age of social media.","
            
    Stars:
Jessica Collins, 
Camaron Engels, 
Jaylin Fletcher, 
Motell Gyn Foster
",,,
5902,Maldivas,,"
Comedy, Drama            ",,"
Add a Plot
","
            
    Stars:
Carol Castro, 
Manu Gavassi, 
Natalia Klein, 
Bruna Marquezine
",,,
7086, Dark,(2017–2020),"
Crime, Drama, Mystery            ",9.6,"
Armed with a plan to prevent the apocalypse, Jonas travels to 2019. During the Nielsens' anniversary party, Ulrich sneaks off with Hannah.","
    Director:
Baran bo Odar
| 
    Stars:
Louis Hofmann, 
Sebastian Rudolph, 
Maja Schöne, 
Lisa Vicari
","12,621",54.0,
4890,Dying God,(2008),"
Horror, Sci-Fi, Thriller            ",2.8,"
With the help of local pimps head by Chance, a corrupt cop will have to face his own demons to put an end to a series of brutal rapes and murders of the most weirdest kind, but in the end may not be human.","
    Director:
Fabrice Lambot
| 
    Stars:
James Horan, 
Lance Henriksen, 
Erin Brown, 
Agathe de La Boulaye
","1,027",125.0,
8215, Country Comfort,(2021),"
Comedy, Drama, Family            ",7.8,"
As Bailey settles in over breakfast, Dylan kick-starts his career as her new manager. Will a last-minute audition lead to stardom...or serious drama?","
    Director:
Kelly Park
| 
    Stars:
Katharine McPhee, 
Eddie Cibrian, 
Ricardo Hurtado, 
Jamie Martin Mann
",92,,
787,River,(2015),"
Crime, Drama, Mystery            ",8.0,"
John River is a brilliant police inspector whose genius lies side-by-side with the fragility of his mind. He is a man haunted by the murder victims whose cases he must lay to rest.","
            
    Stars:
Stellan Skarsgård, 
Nicola Walker, 
Adeel Akhtar, 
Lesley Manville
","21,497",60.0,
8901, The Cuphead Show!,(2021– ),"
Animation, Action, Adventure            ",,"
The 2 brothers, Cuphead and Mugman, stumble into some sort of carnival. What they don't know is that it's a trick from the Devil.","
            
    Stars:
Tru Valentino, 
Frank Todaro, 
Luke Millington-Drake, 
Joe Hanna
",,,
7026, La Reina de Indias y el Conquistador,(2020– ),"
Drama, History            ",,"
Constanza learns Manolo has agreed to marry Sol - on one condition. Meneses calls off the investigation into Constanza's assault, raising suspicions.","
            
    Stars:
Emmanuel Esparza, 
Essined Aponte, 
Manuel Navarro, 
Álvaro Benet
",,,
2144,Gnome Alone,(2017),"
Animation, Adventure, Comedy            ",5.6,"
When Chloe discovers that her new home's garden gnomes are not what they seem, she must decide between the pursuit of a desired high school life and taking up the fight against the Troggs.","
    Director:
Peter Lepeniotis
| 
    Stars:
Becky G, 
Josh Peck, 
Tara Strong, 
Olivia Holt
","3,115",85.0,
2009,The Increasingly Poor Decisions of Todd Margaret,(2009–2016),"
Comedy            ",7.6,"
Todd Margaret is an American who takes a job running the London sales team for an energy drink. He has no experience with British culture, knows nothing about sales and has only one employee, Dave.","
            
    Stars:
Sharon Horgan, 
Will Arnett, 
David Cross, 
Blake Harrison
","6,233",25.0,
6305,Reset: My fight for Inclusion and Lasting Change,,"
Biography            ",,"
The ground-breaking story of Ellen Pao, and her fight against the Silicon Valley boys club that pre-dated the Time's Up movement.","
",,,
5932,Delivery,(I) (2014),"
Documentary, Comedy            ",6.1,"
This comedy follows a soon-to-be father as he documents the fear and hilarity of attempting a stand-up comedy career before having his first child, but quickly discovers that his story is a heartwarming one of love, loss, hope, and regret.","
    Director:
Mark Myers
| 
    Stars:
Orny Adams, 
Amir Blumenfeld, 
Trevor Boris, 
Bryan Callen
",41,92.0,
654,Daybreak,(I) (2019),"
Action, Adventure, Comedy            ",6.7,"
High school outcast Josh is searching for his missing girlfriend in post apocalyptic Glendale. He's joined by a group of misfits Angelica and his former bully Wesley. On the way they'll face many weird things.","
            
    Stars:
Colin Ford, 
Alyvia Alyn Lind, 
Sophie Simnett, 
Austin Crute
","17,040",60.0,
3700,Night Owls,(I) (2015),"
Comedy, Drama            ",6.2,"
Workaholic Kevin goes home with the beautiful train-wreck Madeline for a drunken one night stand, but he's horrified to discover she's actually his boss' jilted ex-mistress.","
    Director:
Charles Hood
| 
    Stars:
Adam Pally, 
Rosa Salazar, 
Rob Huebel, 
Tony Hale
","2,248",90.0,
7226, Family Business,(2019– ),"
Comedy            ",7.9,"
Enrico finds a creative solution to Gérard's renovation woes. Out at the country house, a request from the new neighbors sends the family into a panic.","
    Director:
Igor Gotesman
| 
    Stars:
Jonathan Cohen, 
Gérard Darmon, 
Julia Piaton, 
Liliane Rovère
",73,,
2535,Zhui bu,(2017),"
Action, Crime, Thriller            ",5.2,"
Accused of heinous crimes he didn't commit, a prosecutor sets out on a mission to clear his name.","
    Director:
John Woo
| 
    Stars:
Hanyu Zhang, 
Masaharu Fukuyama, 
Stephy Qi, 
Ha Ji-Won
","2,915",106.0,
1841,Trigger Warning,,"
Action, Thriller            ",,"
A woman becomes the reluctant hero in her small town.","
    Director:
Mouly Surya
| 
    Star:
Jessica Alba
",,,
4294,El tiempo que te doy,,"
Comedy, Drama, Romance            ",,"
A woman tries to move on with her life after breaking up with her boyfriend.","
            
    Stars:
Álvaro Cervantes, 
Nadia de Santiago, 
Moussa Echarif, 
Prince Ezeanyim
",,10.0,
1297,Extremely Loud & Incredibly Close,(2011),"
Adventure, Drama, Mystery            ",6.9,"
A nine-year-old amateur inventor, Francophile, and pacifist searches New York City for the lock that matches a mysterious key left behind by his father, who died in the World Trade Center on September 11, 2001.","
    Director:
Stephen Daldry
| 
    Stars:
Thomas Horn, 
Tom Hanks, 
Sandra Bullock, 
Max von Sydow
","99,165",129.0,$31.85M
568,This Means War,(2012),"
Action, Comedy, Romance            ",6.3,"
C.I.A. operatives wage an epic battle on each other when they discover they are dating the same woman.","
    Director:
McG
| 
    Stars:
Reese Witherspoon, 
Chris Pine, 
Tom Hardy, 
Til Schweiger
","179,783",103.0,$54.76M
6993, La Reina de Indias y el Conquistador,(2020– ),"
Drama, History            ",,"
Badillo refuses to sign a confession to ensure his wife's safe return, forcing Catalina and Etoc to change strategy. Pedro sets sail for the New World.","
            
    Stars:
Emmanuel Esparza, 
Essined Aponte, 
Vladimir Bernal, 
Manuel Navarro
",,,
7908, Queen Sono,(2020–2021),"
Action, Crime, Drama            ",6.8,"
When an attack hits a Johannesburg train station, Ekaterinburg spots an opportunity. Queen confronts Dr. Sid about her mother's death.","
    Director:
Tebogo Malope
| 
    Stars:
Pearl Thusi, 
Vuyo Dabula, 
Kate Liquorish, 
Loyiso Madinga
",47,,
7302, Rick and Morty,(2013– ),"
Animation, Adventure, Comedy            ",8.3,"
Rick goes to his private bathroom to find that someone else has used it. Jerry creates an app with an unlikely alien and Morty pays the price.","
    Directors:
Wesley Archer, 
Jacob Hair
| 
    Stars:
Justin Roiland, 
Chris Parnell, 
Spencer Grammer, 
Sarah Chalke
","10,085",22.0,
5705,Untitled Spenser Confidential Sequel,,"
Action, Comedy, Crime            ",,"
Plot unknown.","
",,,
4446,The Boys in the Band: Something Personal,(2020 TV Movie),"
Documentary            ",7.2,"
Decades after his play first put gay life center stage, Mart Crowley joins the cast of the 2020 film to reflect on the story's enduring legacy.","
    Director:
Joel Kazuo Knoernschild
| 
    Stars:
Matt Bomer, 
Charlie Carver, 
Mart Crowley, 
Robin de Jesus
",265,28.0,
8223, Country Comfort,(2021),"
Comedy, Drama, Family            ",8.9,"
Bailey's time to shine finally arrives - but the Haywood's aren't ready to say goodbye. Brody revisits his feelings for Jo, and Boone drops a bombshell.","
    Director:
Kelly Park
| 
    Stars:
Katharine McPhee, 
Eddie Cibrian, 
Ricardo Hurtado, 
Jamie Martin Mann
",95,,
1009,Gwimul,(2021– ),"
Drama, Mystery, Thriller            ",8.2,"
The story of two fearless men who are willing to go through extreme lengths in their pursuit of a returning serial killer. To uncover the murderer's identity, the two are forced to look deeper than what the evidence seems to suggest.","
            
    Stars:
Shin Ha-kyun, 
Yeo Jin-gu, 
Sung-eun Choi, 
Choi Dae-hoon
","1,153",70.0,
1417,Private Life,(2018),"
Comedy, Drama            ",7.2,"
An author is undergoing multiple fertility therapies to get pregnant, putting her relationship with her husband on edge.","
    Director:
Tamara Jenkins
| 
    Stars:
Kathryn Hahn, 
Paul Giamatti, 
Gabrielle Reid, 
Amy Russ
","17,616",123.0,
5396,Treehouse Detectives,(2018– ),"
Animation, Short, Mystery            ",7.1,"
Two Bears in a treehouse solve cases around their forest to help their animal friends.","
            
    Stars:
Brody Allen, 
Ryan Bartley, 
Jenna Davis, 
Leigh Kelly
",54,,
7780, The Umbrella Academy,(2019– ),"
Action, Adventure, Comedy            ",8.6,"
A desperate Five concocts a risky plan to intercept another version of himself. The FBI tortures Vanya. Diego discovers what causes the apocalypse.","
    Director:
Amanda Marsalis
| 
    Stars:
Elliot Page, 
Tom Hopper, 
David Castañeda, 
Emmy Raver-Lampman
","2,974",47.0,
8867, ¡A cantar!,(2020– ),"
Game-Show, Music            ",6.5,"
Add a Plot
","
    Director:
Salva Romero
| 
    Star:
Ricky Merino
",6,40.0,
9398, Zero Chill,(2021– ),"
Comedy, Drama, Family            ",7.2,"
Team morale is at an all-time low, and Mac's suffering is at an all-time high. Ava makes a confession and Kayla begins her training with Elina.","
    Director:
Tessa Hoffe
| 
    Stars:
Grace Beedie, 
Dakota Taylor, 
Jeremias Amoore, 
Anastázie Chocholatá
",37,29.0,
5888,All Hail King Julien: Happy Birthday to You!,(2017 TV Special),"
Animation, Short            ",4.4,"
Nobody parties like King Julien. And today he's putting on a rockin' show to celebrate YOU (and himself, too). Get ready for some sweet and sassy fun.","
",7,1.0,
6062,Call Your Daughter Home,,,,"
Three women who have come to a crossroads. The three women seemingly have nothing in common, yet as they unite to stand up to injustices that have long plagued the small town, they find strength in the bond that ties women together.","
",,,
6156,Growing Up in Two Generations,(2013),"
Action, Drama            ",,"
Growing Up in Two Generations...This is an emotionally driven dramatic feature film. The story is inspired by a the fictional novel written by Thereda A. Dyer.","
    Director:
Kazarr
| 
    Stars:
Misan Akuya, 
Jamal Alkhaldi, 
Craig Allen, 
Ray'Kiara Anderson
",,106.0,
6622, Dexter,(2006–2013),"
Crime, Drama, Mystery            ",8.6,"
Dexter is joined by Rita, Debra and Rudy for a weekend away when he learns that his biological father, whom he was told died thirty years ago, has just recently passed away and left him everything he owned, including his house.","
    Director:
Adam Davidson
| 
    Stars:
Michael C. Hall, 
Julie Benz, 
Jennifer Carpenter, 
Erik King
","4,659",55.0,
3689,The Outlaws,(I),"
Comedy            ",,"
Owen Browning is a bank manager about to marry the love of his life, Parker. When his bank is held up by the infamous Ghost Bandits during his wedding week, he believes his future in-laws are the infamous Out-Laws.","
    Director:
Tyler Spindel
| 
    Stars:
Pierce Brosnan, 
Adam Devine
",,,
4227,Uchi no Maid ga Uzasugiru,(2018– ),"
Animation, Comedy            ",6.1,"
Takanashi Misha is a second grade elementary school girl whose father is Japanese and mother was Russian. After she lost her mother at an early age, she has lived alone with her father. One...                See full summary »
","
            
    Stars:
Haruka Shiraishi, 
Manami Numakura, 
Shiori Izawa, 
Mao Ichimichi
",140,23.0,
9065, Carmen Sandiego,(2019–2021),"
Animation, Action, Adventure            ",8.9,"
Carmen and her crew break into the Tower of London to stop V.I.L.E. from nabbing the Crown Jewels. But it's a trap.","
    Directors:
Jos Humphrey, 
Kevin Dart
| 
    Stars:
Gina Rodriguez, 
Finn Wolfhard, 
Abby Trott, 
Michael Hawley
",95,,
7810, Magic for Humans,(2018– ),"
Comedy, Reality-TV            ",7.7,"
Between bad dad jokes, Justin pulls pranks with his son, awes parents with his uncanny childproofing and tests his reflexes against the LA Chargers.","
    Director:
Adam Franklin
| 
    Star:
Justin Willman
",62,,
3671,Uskyld,(2012),"
Drama            ",5.9,"
As kids, Janne befriends William. After years abroad, William returns to Norway and contacts her. She spends the summer with him. She's found half dead next to two dead men in the woods. What happened?","
    Director:
Sara Johnsen
| 
    Stars:
Maria Bonnevie, 
Inga Berger Schou, 
Tea Sandanger, 
Line Billa Ljøstad
",720,105.0,
8322, The Trials of Gabriel Fernandez,(2020),"
Documentary, Crime            ",8.2,"
Isauro Aguirre's trial begins; if convicted, he faces the death penalty. Firefighters and deputies take the stand, and a forensic radiologist testifies Gabriel was under severe physical and...                See full summary »
","
            
    Stars:
William Guirola, 
Wyatt Hinz
",311,52.0,
788,2067,(2020),"
Sci-Fi            ",4.9,"
One man's journey to the future to save a dying world.","
    Director:
Seth Larney
| 
    Stars:
Aaron Glenane, 
Kodi Smit-McPhee, 
Ryan Kwanten, 
Finn Little
","6,977",114.0,
1304,Ajeeb Daastaans,(2021),"
Drama, Romance            ",6.7,"
Four shorts explore the surprising ways in which unexpected catalysts inflame the uncomfortable emotions simmering under fractured relationships.","
    Directors:
Neeraj Ghaywan, 
Kayoze Irani, 
Shashank Khaitan, 
Raj Mehta
| 
    Stars:
Fatima Sana Shaikh, 
Jaideep Ahlawat, 
Nushrat Bharucha, 
Abhishek Banerjee
","4,649",142.0,
8328, Hyena,(2020– ),"
Drama, Romance            ",7.6,"
Jung gets Mi-ra out of a tight spot. Jung cleans up the mess caused by Ha's confinement of his girl-friend. Yoon reaches out to Ha's sister, who is involved in a power struggle, and to this girl-friend, to get the sister installed as heir.","
    Director:
Tae You Chang
| 
    Stars:
Ju Ji-Hoon, 
Kim Hye-su, 
Lee Kyung-young, 
Jun Suk-ho
",25,,
6045,2006 Independent Spirit Awards,(2006 TV Special),,6.6,"
Add a Plot
","
    Director:
Chris Donovan
| 
    Stars:
Sarah Silverman, 
Hany Abu-Assad, 
Amy Adams, 
Shohreh Aghdashloo
",83,109.0,
8045, Vikings,(2013–2020),"
Action, Adventure, Drama            ",7.8,"
After leaving Kattegat, Ivar the Boneless embarks on a journey to unknown places, where he stumbles upon a stranger and suddenly remembers previous memories, which forces him to recall the story of the unique genius that is Floki.","
    Director:
Karla Braun
| 
    Stars:
Alex Høgh Andersen, 
Martin Maloney, 
Tristan McConnell
",202,,
5541,YG Future Strategy Office,(2018– ),"
Comedy            ",7.0,"
Sitcom taking place inside the newly formed Future Strategy Office, where trouble-making employees are sent.","
            
    Stars:
Amy Aleha, 
Kim Ga-eun, 
Kim Jinwoo, 
Jai-jin Lee
",194,,
7582, Dead to Me,(2019– ),"
Comedy, Crime, Drama            ",7.8,"
A sore back, money worries and a busybody neighbor push Jen to seek relief from the last person she expects. Judy connects with a kindred spirit.","
    Director:
Elizabeth Allen Rosenbaum
| 
    Stars:
Christina Applegate, 
Linda Cardellini, 
James Marsden, 
Sam McCarthy
",948,34.0,
9828, From Scratch,,"
Drama            ",,"
Add a Plot
","
            
    Stars:
Elizabeth Anweis, 
William Stanford Davis, 
Federico Dordei, 
Jonathan Dylan King
",,,
5524,Cristela Alonzo: Lower Classy,(2017 TV Special),"
Comedy            ",6.4,"
She's no stranger to breaking glass ceilings. She's also not opposed to cleaning them.","
    Director:
Marcus Raboy
| 
    Star:
Cristela Alonzo
",805,66.0,
6601, Bleach: Burîchi,(2004–2012),"
Animation, Action, Adventure            ",8.9,"
Lying weak with sword wounds on the ground, Ichigo is greeted by a vision of an embodied version of his zanpaku-to.","
    Director:
Noriyuki Abe
| 
    Stars:
Masakazu Morita, 
Fumihiko Tachiki, 
Hisayo Mochizuki, 
Nobuyuki Hiyama
",205,23.0,
4051,Tom Segura: Completely Normal,(2014 TV Special),"
Documentary, Comedy            ",7.8,"
Levelheaded stand-up Tom Segura shares offhand appraisals on hotels and opens up about his hobbies and digestive ailments in this comedy special.","
    Director:
Jay Chapman
| 
    Star:
Tom Segura
","2,350",74.0,
8721, Power Rangers Beast Morphers,(2019–2020),"
Action, Adventure, Drama            ",9.5,"
Nate makes a horrifying discovery and must rely on the wisdom of an ally to help him work through it.","
    Director:
Simon Bennett
| 
    Stars:
Rorrie D. Travis, 
Jasmeet Baduwalia, 
Jacqueline Scislowski, 
Abraham Rodriguez
",26,,
4184,Chanranhan yusan,(2009),"
Comedy, Drama, Romance            ",7.6,"
After losing her father Go Eun-sung's stepmother kicks her and her autistic brother out of the house. Shortly after her brother is kidnapped. Eun-sung now has to look for her brother while also trying to find a job in order to survive.","
            
    Stars:
Han Hyo-joo, 
Lee Seung-gi, 
Moon Chae-Won, 
Soo-bin Bae
",757,70.0,
3033,Bill Burr: Paper Tiger,(2019 TV Special),"
Comedy            ",8.2,"
Bill Burr unloads on outrage culture, male feminism, cultural appropriation, robot sex and more in a blistering stand-up special shot in London.","
    Director:
Mike Binder
| 
    Star:
Bill Burr
","9,499",67.0,
5198,Love is Blind: Brazil,(2021– ),"
Reality-TV, Romance            ",,"
Add a Plot
","
            
    Stars:
Camila Queiroz, 
Klebber Toledo
",,,
5323,The Judgement,(2018– ),"
Crime, Drama            ",7.1,"
After a traumatic incident at a party makes her a target of gossip and derision, a young college student tries to change her school's toxic culture.","
            
    Stars:
Kenneth Won, 
Kacha Nontanan Anchuleepradit, 
Thanabordee Jaiyen, 
Rapatrud Jiravechsoontorkul
",85,47.0,
5783,The Chameleon,,"
Drama            ",,"
A young man pretends to be a long-lost son to a family whose real son went missing years ago.","
",,,
6593, Bleach: Burîchi,(2004–2012),"
Animation, Action, Adventure            ",8.4,"
Renji faces defeat, and in his last moments recalls his childhood with Rukia in the Rukongai district of the Soul Society.","
    Directors:
Noriyuki Abe, 
Takuji Kimura
| 
    Stars:
Masakazu Morita, 
Fumiko Orikasa, 
Kentarô Itô, 
Wataru Takagi
",181,24.0,
7429, Freud,(2020– ),"
Crime, History, Thriller            ",6.8,"
A relationship between Fleur and Dr. Freud develops in unexpected direction, as Fleur is possessed by the other personality. Freud tries to find out, who is Taltos. Sophia and her husband organize strange ceremony for invited guests.","
    Director:
Marvin Kren
| 
    Stars:
Robert Finster, 
Ella Rumpf, 
Georg Friedrich, 
Christoph F. Krutzler
",292,55.0,
6188,Save the Forest,(2005),"
Comedy            ",7.0,"
A unique group of friends devises a unique plan to save their hometown theater from being destroyed to make room for a multiplex.","
    Director:
Michael Field
| 
    Stars:
Rick Birnbaum, 
Del Bogner, 
Rob Fortunato, 
Eben Gordon
",43,90.0,
377,I'm Thinking of Ending Things,(2020),"
Drama, Thriller            ",6.6,"
Full of misgivings, a young woman travels with her new boyfriend to his parents' secluded farm. Upon arriving, she comes to question everything she thought she knew about him, and herself.","
    Director:
Charlie Kaufman
| 
    Stars:
Jesse Plemons, 
Jessie Buckley, 
Toni Collette, 
David Thewlis
","71,640",134.0,
1427,Kung Fury,(2015),"
Short, Action, Comedy            ",8.0,"
In 1985, Kung Fury, the toughest martial artist cop in Miami, goes back in time to kill the worst criminal of all time - Kung Führer, a.k.a. Adolf Hitler.","
    Director:
David Sandberg
| 
    Stars:
David Sandberg, 
Jorma Taccone, 
Steven Chew, 
Leopold Nilsson
","57,319",31.0,
9912, Pretty Smart,,"
Comedy            ",,"
Add a Plot
","
            
    Stars:
Cinthya Carmona, 
Olivia Macklin, 
Emily Osment, 
Michael Hsu Rosen
",,,
341,The Babysitter,(I) (2017),"
Comedy, Horror            ",6.3,"
When Cole stays up past his bedtime, he discovers that his hot baby sitter belongs to a satanic cult that will stop at nothing to keep him quiet.","
    Director:
McG
| 
    Stars:
Judah Lewis, 
Samara Weaving, 
Robbie Amell, 
Hana Mae Lee
","79,593",85.0,
8184, The Last Kingdom,(2015– ),"
Action, Drama, History            ",9.4,"
As he awaits Aethelflaed's reinforcements, Edward besieges Winchester. Uhtred isn't convinced that conquest is really Sigtryggr's ultimate aim. Stiorra seeks to follow her own path. The wind shifts in Winchester.","
    Director:
Edward Bazalgette
| 
    Stars:
Alexander Dreymon, 
Arnas Fedaravicius, 
Mark Rowley, 
Ewan Mitchell
","2,278",55.0,
797,Valeria,(2020– ),"
Comedy, Drama, Romance            ",6.2,"
Valeria is a writer who's hit a dead end with both her writing and her husband. She finds solace in her three friends Carmen, Lola and Nerea.","
            
    Stars:
Diana Gómez, 
Silma López, 
Paula Malia, 
Teresa Riott
","3,229",47.0,
9769, The Circle,(2020– ),"
Game-Show, Reality-TV            ",7.5,"
Khat takes aim at Chloe's integrity - much to the dismay of her allies. Trevor pursues a better bond with Mitchell. A new player makes himself at home.","
            
    Stars:
Michelle Buteau, 
Jack Atkins, 
Khat Bell, 
Deleesa Carrasquillo
",77,56.0,
4093,Trevor Noah: Afraid of the Dark,(2017 TV Special),"
Comedy            ",7.3,"
Trevor Noah's Netflix one hour standup special. Amazing comedy covering race in America, immigration politics, international relations and more.","
    Director:
David Paul Meyer
| 
    Star:
Trevor Noah
","4,839",67.0,
9025, Jurassic World: Camp Cretaceous,(2020– ),"
Animation, Action, Adventure            ",7.9,"
The campers leave the Mosasaurus lagoon and fight their way onto the monorail - where Ben gets a chance to face his fears.","
    Directors:
Shih Ming Tay, 
Eric Elrod
| 
    Stars:
Paul-Mikél Williams, 
Sean Giambrone, 
Kausar Mohammed, 
Jenna Ortega
",335,24.0,
8828, The Protector,(2018–2020),"
Action, Fantasy, Sci-Fi            ",7.0,"
After deciphering Okhan's note, Hakan scrambles to foil a sinister scheme against the Sultan - with unexpected consequences.","
    Director:
Umut Aral
| 
    Stars:
Çagatay Ulusoy, 
Okan Yalabik, 
Hazar Ergüçlü, 
Funda Eryigit
",163,,
7596, Brews Brothers,(2020– ),"
Comedy            ",6.5,"
Add a Plot
","
    Director:
Natalia Anderson
| 
    Stars:
Mike Castle, 
Alan Aisenberg, 
Carmen Flood, 
Marques Ray
",62,,
2361,Swearnet: The Movie,(2014),"
Comedy            ",5.9,"
Fed up with being censored in their post-Trailer Park Boys lives, the out of work stars/world-renowned 'swearists', Mike Smith, Robb Wells and John Paul Tremblay decide to start their own uncensored network on the internet.","
    Director:
Warren P. Sonoda
| 
    Stars:
Mike Smith, 
Robb Wells, 
John Paul Tremblay, 
Patrick Roach
","2,536",112.0,
5992,Battle of the Hearts,(2020),"
Crime, Thriller            ",,"
Add a Plot
","
    Director:
T.T. Dhavamanni
| 
    Stars:
Prasakthi Allagoo, 
Varman Chandramohan, 
Soundrarajan J., 
Puravalan Narayanasamy
",,75.0,
5193,Jachebalgwang Opiseu,(2017),"
Comedy, Drama, Romance            ",7.0,"
An office romantic-comedy features the hijinks that ensues between a tempt worker with possible terminally-ill diagnosis and a prickly elite marketing director.","
            
    Stars:
Ko Asung, 
Ha Seok-jin, 
Dong-hwi Lee, 
Hoya
",187,65.0,
6500, Johnny Test,(2005– ),"
Animation, Action, Adventure            ",6.9,"
Susan and Mary create the Alchemy 5000, a device that turns objects to gold. / Johnny's awful at baseball and Sissy and Bumper make fun of him, so he goes to his sisters for help.","
    Director:
Chris Savino
| 
    Stars:
James Arnold Taylor, 
Louis Chirillo, 
Brittney Wilson, 
Maryke Hendrikse
",56,21.0,
7640, BoJack Horseman,(2014–2020),"
Animation, Comedy, Drama            ",9.9,"
BoJack reconnects with faces from his past.","
    Director:
Amy Winfrey
| 
    Stars:
Will Arnett, 
Amy Sedaris, 
Alison Brie, 
Paul F. Tompkins
","12,369",26.0,
2114,Misaeng,(2014),"
Drama            ",8.6,"
This a Drama series about a group of co-workers in their twenties who started their job at a big multinational company. This is a story about their everyday life, about their journey each day at the office.","
            
    Stars:
Si-wan Yim, 
Lee Sung-min, 
Kang So-ra, 
Kang Ha-Neul
","1,509",60.0,
3589,Rocko's Modern Life: Static Cling,(2019 TV Movie),"
Animation, Action, Adventure            ",7.0,"
After being in space for 20 years, Rocko and his friends attempt to adjust to an even more modern life in the 21st century. However, when he learns that his favorite 90s cartoon isn't on the air anymore, Rocko tries locating its creator.","
    Directors:
Joe Murray, 
Cosmo Segurson
| 
    Stars:
Carlos Alazraqui, 
Tom Kenny, 
Charlie Adler, 
Mr. Lawrence
","3,623",45.0,
8306, On the Verge,(2021– ),"
Comedy            ",,"
Add a Plot
","
    Director:
Mathieu Demy
| 
    Stars:
Elisabeth Shue, 
Giovanni Ribisi, 
Julie Delpy, 
Sal Velez Jr.
",,,
3155,Llama Llama,(2018–2019),"
Animation, Adventure, Family            ",6.5,"
The adventures of Llama Llama and his mom, Mama Llama.","
            
    Stars:
Jennifer Garner, 
Islie Hirvonen, 
Brenden Sunderland, 
Evans Johnson
",250,24.0,
3277,They'll Love Me When I'm Dead,(2018),"
Documentary            ",7.4,"
In the final fifteen years of the life of legendary director Orson Welles he pins his Hollywood comeback hopes on a film, The Other Side of the Wind, in itself a film about an aging film director trying to finish his last great movie.","
    Director:
Morgan Neville
| 
    Stars:
Alan Cumming, 
Peter Bogdanovich, 
Oja Kodar, 
Orson Welles
","4,726",98.0,
1620,Alhambeura Goongjeonui Chooeok,(2018–2019),"
Drama, Romance, Sci-Fi            ",7.8,"
After suffering a setback following a friend's betrayal Yoo Jin Woo travels to Spain on a business. There, he stays at an old hostel owned by a former classical guitarist Jung Hee Joo. The two get entangled in a mysterious incident.","
            
    Stars:
Park Shin-Hye, 
Hyun Bin, 
Jin-Woong Min, 
Park Hoon
","4,367",60.0,
2900,Caïd,(2021– ),"
Action, Crime, Drama            ",6.2,"
A music video director tries to film Tony, a charismatic but unpredictable drug gang leader wanting to break into the rap music scene. His work reveals the hidden, true face of drug dealing, while he gets caught in a bloody gang war.","
            
    Stars:
Jean-Toussaint Bernard, 
Abdramane Diakite, 
Mohamed Boudouh, 
Sébastien Houbani
",568,,
1522,De nærmeste,(2015),"
Drama            ",5.6,"
Two half-siblings who grew up apart, meet for the first time as adults and fall in love.","
    Director:
Anne Sewitsky
| 
    Stars:
Ine Marie Wilmann, 
Simon J. Berger, 
Anneke von der Lippe, 
Silje Storstein
","1,192",106.0,
6122,Lugar de Mulher,(2019– ),"
Comedy            ",4.5,"
Four comedians from Brazil riff on sexuality, politics, religion and motherhood -- and set out to prove a woman's place is anywhere she wants it to be.","
            
    Stars:
Bruna Louise, 
Micheli Machado, 
Cintia Rosini, 
Carol Zoccoli
",28,,
6636, Johnny Test,(2005– ),"
Animation, Action, Adventure            ",6.6,"
The Tests spend the day at the Amusement park.Dad keeps saying no to Johnny, so he convinces the girls to make the perfect paternal facsimile!","
    Director:
Joseph Sherman
| 
    Stars:
James Arnold Taylor, 
Louis Chirillo, 
Ashleigh Ball, 
Maryke Hendrikse
",32,23.0,
